step,epoch,lr,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt
61,61,0.0017274575140626336,0.0225120429456234,0.9915,0.04468707665521651,0.989,1744268782.860808,2025/04/10 16:06:22,762.8896627426147,12.7m
62,62,0.001653155199386773,0.023916600722074507,0.9912,0.03555074778199196,0.9885,1744268795.2787337,2025/04/10 16:06:35,775.3075885772705,12.9m
63,63,0.0015796886182883072,0.023466236788220702,0.9921,0.03402468336559832,0.9895,1744268807.6474829,2025/04/10 16:06:47,787.6763377189636,13.1m
64,64,0.0015071302734130493,0.01858426294364035,0.9931,0.036021846961230036,0.987,1744268820.327866,2025/04/10 16:07:00,800.3567209243774,13.3m
65,65,0.0014355517710873194,0.017232076457887886,0.9943,0.035463471028953794,0.9885,1744268832.8968983,2025/04/10 16:07:12,812.9257531166077,13.5m
66,66,0.001365023750651134,0.018285775254666806,0.9941,0.03377074282243848,0.989,1744268845.5475113,2025/04/10 16:07:25,825.576366186142,13.8m
67,67,0.0012956158147457123,0.019528450345993043,0.9923,0.03462584344297647,0.9885,1744268857.986976,2025/04/10 16:07:37,838.0158307552338,14.0m
68,68,0.0012273964606240725,0.02219424349963665,0.9917,0.03354449982196093,0.988,1744268870.3824375,2025/04/10 16:07:50,850.4112923145294,14.2m
69,69,0.0011604330125525085,0.018616039398312568,0.993,0.04077802225202322,0.988,1744268882.7565002,2025/04/10 16:08:02,862.785355091095,14.4m
70,70,0.001094791555369674,0.016956822994351386,0.9942,0.03379561051726341,0.9865,1744268895.119599,2025/04/10 16:08:15,875.148453950882,14.6m
71,71,0.001030536869268818,0.015353359889425338,0.9949,0.037310848578810694,0.988,1744268907.5103452,2025/04/10 16:08:27,887.5392000675201,14.8m
72,72,0.000967732365867559,0.014529625155031681,0.996,0.03437159837037325,0.987,1744268920.0611184,2025/04/10 16:08:40,900.0899732112885,15.0m
73,73,0.0009064400256282761,0.01297641948480159,0.9961,0.031471843812614676,0.988,1744268932.9310164,2025/04/10 16:08:52,912.9598712921143,15.2m
74,74,0.0008467203366908712,0.014643847263604402,0.9948,0.03555480551160872,0.988,1744268945.3519857,2025/04/10 16:09:05,925.3808405399323,15.4m
75,75,0.0007886322351782786,0.014621269768476487,0.9951,0.03602946162223816,0.9875,1744268957.8017986,2025/04/10 16:09:17,937.8306534290314,15.6m
76,76,0.0007322330470336318,0.016279619897902012,0.9942,0.039156502604484555,0.987,1744268970.1461487,2025/04/10 16:09:30,950.175003528595,15.8m
77,77,0.000677578431446472,0.01598071074206382,0.9942,0.035354877091944216,0.9885,1744268982.5152833,2025/04/10 16:09:42,962.5441381931305,16.0m
78,78,0.0006247223259238514,0.014132893613353372,0.9954,0.03708705627545714,0.9875,1744268995.297983,2025/04/10 16:09:55,975.3268377780914,16.3m
79,79,0.0005737168930605275,0.015268662276864051,0.9942,0.035475577495992186,0.988,1744269007.7505434,2025/04/10 16:10:07,987.7793982028961,16.5m
80,80,0.0005246124690607743,0.012487442408502102,0.9957,0.03510349229723215,0.9885,1744269020.1695018,2025/04/10 16:10:20,1000.198356628418,16.7m
81,81,0.00047745751406263196,0.012135234352946282,0.996,0.03547394233196974,0.988,1744269032.661465,2025/04/10 16:10:32,1012.690319776535,16.9m
82,82,0.000432298564313596,0.009679818247258663,0.9974,0.0343088669013232,0.9885,1744269045.5300884,2025/04/10 16:10:45,1025.558943271637,17.1m
83,83,0.0003891801862449631,0.009583918264228851,0.997,0.03361438810825348,0.9895,1744269057.9403245,2025/04/10 16:10:57,1037.969179391861,17.3m
84,84,0.00034814493249014087,0.010504426921904087,0.9964,0.03455974411033094,0.9905,1744269070.340639,2025/04/10 16:11:10,1050.3694939613342,17.5m
85,85,0.00030923329989034125,0.011932217779383063,0.9959,0.035764038674533365,0.989,1744269082.8623204,2025/04/10 16:11:22,1062.8911752700806,17.7m
86,86,0.0002724836895290807,0.009655695183575154,0.9976,0.033451933830976485,0.99,1744269095.436218,2025/04/10 16:11:35,1075.4650728702545,17.9m
87,87,0.00023793236883495176,0.010104903723299504,0.9967,0.033851409886032344,0.9885,1744269108.0065622,2025/04/10 16:11:48,1088.0354170799255,18.1m
88,88,0.00020561343579004784,0.010867183533310891,0.9971,0.03585755491256714,0.9885,1744269120.519569,2025/04/10 16:12:00,1100.5484237670898,18.3m
89,89,0.00017555878527937175,0.009035315178334714,0.9974,0.035065500624477865,0.988,1744269132.9489758,2025/04/10 16:12:12,1112.9778306484222,18.5m
90,90,0.00014779807761443648,0.012183298568427562,0.9957,0.0350691884085536,0.9885,1744269145.3751104,2025/04/10 16:12:25,1125.4039652347565,18.8m
91,91,0.00012235870926211625,0.009452543037384749,0.997,0.034325722597539424,0.989,1744269157.9024734,2025/04/10 16:12:37,1137.9313282966614,19.0m
92,92,0.00009926578580764268,0.01085061205625534,0.9963,0.03527433589845896,0.9885,1744269170.2434928,2025/04/10 16:12:50,1150.272347688675,19.2m
93,93,0.00007854209717842264,0.009036270005628467,0.9975,0.03467990159150213,0.9885,1744269182.6250207,2025/04/10 16:13:02,1162.6538755893707,19.4m
94,94,0.00006020809515313173,0.009713550002127886,0.9963,0.03384126007370651,0.988,1744269194.9776287,2025/04/10 16:13:14,1175.00648355484,19.6m
95,95,0.00004428187317827823,0.00918513021543622,0.9971,0.034650574408471586,0.989,1744269207.3538883,2025/04/10 16:13:27,1187.3827431201935,19.8m
96,96,0.00003077914851215587,0.010300534714758397,0.9962,0.035506410483270884,0.9885,1744269219.741796,2025/04/10 16:13:39,1199.7706508636475,20.0m
97,97,0.0000197132467138056,0.010150198970735073,0.9967,0.03439625619212165,0.989,1744269232.1782467,2025/04/10 16:13:52,1212.2071015834808,20.2m
98,98,0.000011095088492300017,0.010641349374502897,0.9968,0.03378412749245763,0.9885,1744269244.5746434,2025/04/10 16:14:04,1224.6034982204437,20.4m
99,99,4.933178929321106e-6,0.010577865667745937,0.9969,0.034907985241152344,0.9885,1744269256.8873522,2025/04/10 16:14:16,1236.916207075119,20.6m
100,100,1.2335990856710008e-6,0.010006260070949792,0.997,0.034553399410098794,0.989,1744269269.2406716,2025/04/10 16:14:29,1249.2695264816284,20.8m
